Index,Source,Target,Weight,Is_directed
2211,"Eubosmina","Kellicottia longispina",1,1
2212,"Eubosmina","Leptophlebia",1,1
2213,"Eubosmina","Alona intermedia",1,1
2214,"Eubosmina","Alona rustica",1,1
2215,"Eubosmina","Hydroporus",1,1
2216,"Eubosmina","Hemiptera Gerris",1,1
2217,"Eubosmina","Harpacticoid copepodids",1,1
2218,"Eubosmina","Harpacticoid copepods",1,1
2219,"Eubosmina","Microcyclops rubellus",1,1
2220,"Eubosmina","Acanthocyclops",1,1
2221,"Eubosmina","Eucyclops serrulatus",1,1
2222,"Eubosmina","Macrocyclops albidus",1,1
2223,"Eubosmina","Sida crystallina",1,1
2224,"Eubosmina","Scapholeberis kingi",1,1
2225,"Eubosmina","Conochiloides",1,1
2226,"Bosmina longirostris","Turbellaria Tricladida",1,1
2227,"Bosmina longirostris","Stenochironomus",1,1
2228,"Bosmina longirostris","Pseudochironomus",1,1
2229,"Bosmina longirostris","Annelida Oligochaete",1,1
2230,"Bosmina longirostris","Polypedilum",1,1
2231,"Bosmina longirostris","Campeloma decisum",1,1
2232,"Bosmina longirostris","Trichocerca cylindrica",1,1
2233,"Bosmina longirostris","Hydroporus",1,1
2234,"Bosmina longirostris","Hemiptera Gerris",1,1
2235,"Bosmina longirostris","Harpacticoid copepodids",1,1
2236,"Bosmina longirostris","Harpacticoid copepods",1,1
2237,"Bosmina longirostris","Microcyclops rubellus",1,1
2238,"Bosmina longirostris","Acanthocyclops",1,1
2239,"Bosmina longirostris","Eucyclops serrulatus",1,1
2240,"Epischura lacustris","Amphipoda Crangonyx gracilis",1,1
2241,"Epischura lacustris","Turbellaria Tricladida",1,1
2242,"Epischura lacustris","Stenochironomus",1,1
2243,"Epischura lacustris","Pseudochironomus",1,1
2244,"Epischura lacustris","Annelida Oligochaete",1,1
2245,"Epischura lacustris","Polypedilum",1,1
2246,"Epischura lacustris","Campeloma decisum",1,1
2247,"Epischura lacustris","Keratella crassa",1,1
2248,"Epischura lacustris","Keratella taurocephala",1,1
2249,"Epischura lacustris","Limnephilus",1,1
2250,"Epischura lacustris","Mystacides",1,1
2251,"Epischura lacustris","Oecetis",1,1
2252,"Epischura lacustris","Caenis",1,1
2253,"Epischura lacustris","Trichocerca cylindrica",1,1
2254,"Epischura lacustris","Kellicottia longispina",1,1
2255,"Epischura lacustris","Hydroporus",1,1
2256,"Epischura lacustris","Hemiptera Gerris",1,1
2257,"Epischura lacustris","Harpacticoid copepodids",1,1
2258,"Epischura lacustris","Harpacticoid copepods",1,1
2259,"Epischura lacustris","Microcyclops rubellus",1,1
2260,"Epischura lacustris","Acanthocyclops",1,1
2261,"Epischura lacustris","Eucyclops serrulatus",1,1
2262,"Epischura lacustris","Conochiloides",1,1
2263,"Tropocyclops prasinus","Amphipoda Crangonyx gracilis",1,1
2264,"Tropocyclops prasinus","Turbellaria Tricladida",1,1
2265,"Tropocyclops prasinus","Stenochironomus",1,1
2266,"Tropocyclops prasinus","Pseudochironomus",1,1
2267,"Tropocyclops prasinus","Annelida Oligochaete",1,1
2268,"Tropocyclops prasinus","Polypedilum",1,1
2269,"Tropocyclops prasinus","Campeloma decisum",1,1
2270,"Tropocyclops prasinus","Keratella crassa",1,1
2271,"Tropocyclops prasinus","Keratella taurocephala",1,1
2272,"Tropocyclops prasinus","Limnephilus",1,1
2273,"Tropocyclops prasinus","Mystacides",1,1
2274,"Tropocyclops prasinus","Oecetis",1,1
2275,"Tropocyclops prasinus","Caenis",1,1
2276,"Tropocyclops prasinus","Trichocerca cylindrica",1,1
2277,"Tropocyclops prasinus","Kellicottia longispina",1,1
2278,"Tropocyclops prasinus","Hydroporus",1,1
2279,"Tropocyclops prasinus","Hemiptera Gerris",1,1
2280,"Tropocyclops prasinus","Harpacticoid copepodids",1,1
2281,"Tropocyclops prasinus","Harpacticoid copepods",1,1
2282,"Tropocyclops prasinus","Microcyclops rubellus",1,1
2283,"Tropocyclops prasinus","Acanthocyclops",1,1
2284,"Tropocyclops prasinus","Eucyclops serrulatus",1,1
2285,"Tropocyclops prasinus","Conochiloides",1,1
2286,"Mesocyclops edax","Amphipoda Crangonyx gracilis",1,1
2287,"Mesocyclops edax","Turbellaria Tricladida",1,1
2288,"Mesocyclops edax","Stenochironomus",1,1
2289,"Mesocyclops edax","Pseudochironomus",1,1
2290,"Mesocyclops edax","Annelida Oligochaete",1,1
2291,"Mesocyclops edax","Polypedilum",1,1
2292,"Mesocyclops edax","Campeloma decisum",1,1
2293,"Mesocyclops edax","Keratella crassa",1,1
2294,"Mesocyclops edax","Keratella taurocephala",1,1
2295,"Mesocyclops edax","Limnephilus",1,1
2296,"Mesocyclops edax","Mystacides",1,1
2297,"Mesocyclops edax","Oecetis",1,1
2298,"Mesocyclops edax","Caenis",1,1
2299,"Mesocyclops edax","Trichocerca cylindrica",1,1
2300,"Mesocyclops edax","Kellicottia longispina",1,1
2301,"Mesocyclops edax","Hydroporus",1,1
2302,"Mesocyclops edax","Hemiptera Gerris",1,1
2303,"Mesocyclops edax","Harpacticoid copepodids",1,1
2304,"Mesocyclops edax","Harpacticoid copepods",1,1
2305,"Mesocyclops edax","Microcyclops rubellus",1,1
2306,"Mesocyclops edax","Acanthocyclops",1,1
2307,"Mesocyclops edax","Eucyclops serrulatus",1,1
2308,"Mesocyclops edax","Conochiloides",1,1
2309,"Diacyclops thomasi","Amphipoda Crangonyx gracilis",1,1
2310,"Diacyclops thomasi","Turbellaria Tricladida",1,1
2311,"Diacyclops thomasi","Stenochironomus",1,1
2312,"Diacyclops thomasi","Pseudochironomus",1,1
2313,"Diacyclops thomasi","Annelida Oligochaete",1,1
2314,"Diacyclops thomasi","Polypedilum",1,1
2315,"Diacyclops thomasi","Campeloma decisum",1,1
2316,"Diacyclops thomasi","Keratella crassa",1,1
2317,"Diacyclops thomasi","Keratella taurocephala",1,1
2318,"Diacyclops thomasi","Limnephilus",1,1
2319,"Diacyclops thomasi","Mystacides",1,1
2320,"Diacyclops thomasi","Oecetis",1,1
2321,"Diacyclops thomasi","Caenis",1,1
2322,"Diacyclops thomasi","Trichocerca cylindrica",1,1
2323,"Diacyclops thomasi","Kellicottia longispina",1,1
2324,"Diacyclops thomasi","Hydroporus",1,1
2325,"Diacyclops thomasi","Hemiptera Gerris",1,1
2326,"Diacyclops thomasi","Harpacticoid copepodids",1,1
2327,"Diacyclops thomasi","Harpacticoid copepods",1,1
2328,"Diacyclops thomasi","Microcyclops rubellus",1,1
2329,"Diacyclops thomasi","Acanthocyclops",1,1
2330,"Diacyclops thomasi","Eucyclops serrulatus",1,1
2331,"Diacyclops thomasi","Conochiloides",1,1
2332,"Diaptomus minutus","Amphipoda Crangonyx gracilis",1,1
2333,"Diaptomus minutus","Turbellaria Tricladida",1,1
2334,"Diaptomus minutus","Stenochironomus",1,1
2335,"Diaptomus minutus","Pseudochironomus",1,1
2336,"Diaptomus minutus","Annelida Oligochaete",1,1
2337,"Diaptomus minutus","Polypedilum",1,1
2338,"Diaptomus minutus","Campeloma decisum",1,1
2339,"Diaptomus minutus","Keratella crassa",1,1
2340,"Diaptomus minutus","Keratella taurocephala",1,1
2341,"Diaptomus minutus","Limnephilus",1,1
2342,"Diaptomus minutus","Mystacides",1,1
2343,"Diaptomus minutus","Oecetis",1,1
2344,"Diaptomus minutus","Caenis",1,1
2345,"Diaptomus minutus","Trichocerca cylindrica",1,1
2346,"Diaptomus minutus","Kellicottia longispina",1,1
2347,"Diaptomus minutus","Hydroporus",1,1
2348,"Diaptomus minutus","Hemiptera Gerris",1,1
2349,"Diaptomus minutus","Harpacticoid copepodids",1,1
2350,"Diaptomus minutus","Harpacticoid copepods",1,1
2351,"Diaptomus minutus","Microcyclops rubellus",1,1
2352,"Diaptomus minutus","Acanthocyclops",1,1
2353,"Diaptomus minutus","Eucyclops serrulatus",1,1
2354,"Diaptomus minutus","Conochiloides",1,1
2355,"Fish eggs","Amphipoda Crangonyx gracilis",1,1
2356,"Fish eggs","Turbellaria Tricladida",1,1
2357,"Fish eggs","Stenochironomus",1,1
2358,"Fish eggs","Pseudochironomus",1,1
2359,"Fish eggs","Annelida Oligochaete",1,1
2360,"Fish eggs","Polypedilum",1,1
2361,"Fish eggs","Campeloma decisum",1,1
2362,"Fish eggs","Keratella crassa",1,1
2363,"Fish eggs","Keratella taurocephala",1,1
2364,"Fish eggs","Limnephilus",1,1
2365,"Fish eggs","Mystacides",1,1
2366,"Fish eggs","Oecetis",1,1
2367,"Fish eggs","Caenis",1,1
2368,"Fish eggs","Trichocerca cylindrica",1,1
2369,"Fish eggs","Kellicottia longispina",1,1
2370,"Fish eggs","Hydroporus",1,1
2371,"Fish eggs","Hemiptera Gerris",1,1
2372,"Fish eggs","Harpacticoid copepodids",1,1
2373,"Fish eggs","Harpacticoid copepods",1,1
2374,"Fish eggs","Microcyclops rubellus",1,1
2375,"Fish eggs","Acanthocyclops",1,1
2376,"Fish eggs","Eucyclops serrulatus",1,1
2377,"Fish eggs","Conochiloides",1,1
2378,"Shiner (Notemigonus crysoleucus)","Amphipoda Crangonyx gracilis",1,1
2379,"Shiner (Notemigonus crysoleucus)","Turbellaria Tricladida",1,1
2380,"Shiner (Notemigonus crysoleucus)","Stenochironomus",1,1
2381,"Shiner (Notemigonus crysoleucus)","Pseudochironomus",1,1
2382,"Shiner (Notemigonus crysoleucus)","Annelida Oligochaete",1,1
2383,"Shiner (Notemigonus crysoleucus)","Polypedilum",1,1
2384,"Shiner (Notemigonus crysoleucus)","Campeloma decisum",1,1
2385,"Shiner (Notemigonus crysoleucus)","Keratella crassa",1,1
2386,"Shiner (Notemigonus crysoleucus)","Keratella taurocephala",1,1
2387,"Shiner (Notemigonus crysoleucus)","Limnephilus",1,1
2388,"Shiner (Notemigonus crysoleucus)","Mystacides",1,1
2389,"Shiner (Notemigonus crysoleucus)","Oecetis",1,1
2390,"Shiner (Notemigonus crysoleucus)","Caenis",1,1
2391,"Shiner (Notemigonus crysoleucus)","Trichocerca cylindrica",1,1
2392,"Shiner (Notemigonus crysoleucus)","Kellicottia longispina",1,1
2393,"Shiner (Notemigonus crysoleucus)","Hydroporus",1,1
2394,"Shiner (Notemigonus crysoleucus)","Hemiptera Gerris",1,1
2395,"Shiner (Notemigonus crysoleucus)","Harpacticoid copepodids",1,1
2396,"Shiner (Notemigonus crysoleucus)","Harpacticoid copepods",1,1
2397,"Shiner (Notemigonus crysoleucus)","Microcyclops rubellus",1,1
2398,"Shiner (Notemigonus crysoleucus)","Acanthocyclops",1,1
2399,"Shiner (Notemigonus crysoleucus)","Eucyclops serrulatus",1,1
2400,"Shiner (Notemigonus crysoleucus)","Conochiloides",1,1
2401,"Mudminnow (Umbra)","Amphipoda Crangonyx gracilis",1,1
2402,"Mudminnow (Umbra)","Turbellaria Tricladida",1,1
2403,"Mudminnow (Umbra)","Stenochironomus",1,1
2404,"Mudminnow (Umbra)","Pseudochironomus",1,1
2405,"Mudminnow (Umbra)","Annelida Oligochaete",1,1
2406,"Mudminnow (Umbra)","Polypedilum",1,1
2407,"Mudminnow (Umbra)","Campeloma decisum",1,1
2408,"Mudminnow (Umbra)","Trichocerca cylindrica",1,1
2409,"Mudminnow (Umbra)","Hydroporus",1,1
2410,"Mudminnow (Umbra)","Hemiptera Gerris",1,1
2411,"Mudminnow (Umbra)","Harpacticoid copepodids",1,1
2412,"Mudminnow (Umbra)","Harpacticoid copepods",1,1
2413,"Mudminnow (Umbra)","Microcyclops rubellus",1,1
2414,"Mudminnow (Umbra)","Acanthocyclops",1,1
2415,"Mudminnow (Umbra)","Eucyclops serrulatus",1,1
2416,"Black crappie (Pomoxis nigromaculatus), adult","Amphipoda Crangonyx gracilis",1,1
2417,"Black crappie (Pomoxis nigromaculatus), adult","Turbellaria Tricladida",1,1
2418,"Black crappie (Pomoxis nigromaculatus), adult","Stenochironomus",1,1
2419,"Black crappie (Pomoxis nigromaculatus), adult","Pseudochironomus",1,1
2420,"Black crappie (Pomoxis nigromaculatus), adult","Annelida Oligochaete",1,1
2421,"Black crappie (Pomoxis nigromaculatus), adult","Polypedilum",1,1
2422,"Black crappie (Pomoxis nigromaculatus), adult","Campeloma decisum",1,1
2423,"Black crappie (Pomoxis nigromaculatus), adult","Keratella crassa",1,1
2424,"Black crappie (Pomoxis nigromaculatus), adult","Keratella taurocephala",1,1
2425,"Black crappie (Pomoxis nigromaculatus), adult","Limnephilus",1,1
2426,"Black crappie (Pomoxis nigromaculatus), adult","Mystacides",1,1
2427,"Black crappie (Pomoxis nigromaculatus), adult","Oecetis",1,1
2428,"Black crappie (Pomoxis nigromaculatus), adult","Caenis",1,1
2429,"Black crappie (Pomoxis nigromaculatus), adult","Trichocerca cylindrica",1,1
2430,"Black crappie (Pomoxis nigromaculatus), adult","Kellicottia longispina",1,1
2431,"Black crappie (Pomoxis nigromaculatus), adult","Hydroporus",1,1
2432,"Black crappie (Pomoxis nigromaculatus), adult","Hemiptera Gerris",1,1
2433,"Black crappie (Pomoxis nigromaculatus), adult","Harpacticoid copepodids",1,1
2434,"Black crappie (Pomoxis nigromaculatus), adult","Harpacticoid copepods",1,1
2435,"Black crappie (Pomoxis nigromaculatus), adult","Microcyclops rubellus",1,1
2436,"Black crappie (Pomoxis nigromaculatus), adult","Acanthocyclops",1,1
2437,"Black crappie (Pomoxis nigromaculatus), adult","Eucyclops serrulatus",1,1
2438,"Black crappie (Pomoxis nigromaculatus), adult","Conochiloides",1,1
2439,"Black crappie (Pomoxis nigromaculatus), young","Amphipoda Crangonyx gracilis",1,1
2440,"Black crappie (Pomoxis nigromaculatus), young","Turbellaria Tricladida",1,1
2441,"Black crappie (Pomoxis nigromaculatus), young","Stenochironomus",1,1
2442,"Black crappie (Pomoxis nigromaculatus), young","Pseudochironomus",1,1
2443,"Black crappie (Pomoxis nigromaculatus), young","Annelida Oligochaete",1,1
2444,"Black crappie (Pomoxis nigromaculatus), young","Sphaeriidae",1,1
2445,"Black crappie (Pomoxis nigromaculatus), young","Campeloma decisum",1,1
2446,"Black crappie (Pomoxis nigromaculatus), young","Stictochironomus",1,1
2447,"Rock bass (Ambloptes rupestris), adult","Amphipoda Crangonyx gracilis",1,1
2448,"Rock bass (Ambloptes rupestris), adult","Turbellaria Tricladida",1,1
2449,"Rock bass (Ambloptes rupestris), adult","Stenochironomus",1,1
2450,"Rock bass (Ambloptes rupestris), adult","Pseudochironomus",1,1
2451,"Rock bass (Ambloptes rupestris), adult","Annelida Oligochaete",1,1
2452,"Rock bass (Ambloptes rupestris), adult","Sphaeriidae",1,1
2453,"Rock bass (Ambloptes rupestris), adult","Campeloma decisum",1,1
2454,"Rock bass (Ambloptes rupestris), young","Amphipoda Crangonyx gracilis",1,1
2455,"Rock bass (Ambloptes rupestris), young","Stenochironomus",1,1
2456,"Rock bass (Ambloptes rupestris), young","Pseudochironomus",1,1
2457,"Rock bass (Ambloptes rupestris), young","Polypedilum",1,1
2458,"Rock bass (Ambloptes rupestris), young","Campeloma decisum",1,1
2459,"Rock bass (Ambloptes rupestris), young","Agrypnia",1,1
2460,"Rock bass (Ambloptes rupestris), young","Keratella crassa",1,1
2461,"Rock bass (Ambloptes rupestris), young","Keratella taurocephala",1,1
2462,"Rock bass (Ambloptes rupestris), young","Limnephilus",1,1
2463,"Rock bass (Ambloptes rupestris), young","Mystacides",1,1
2464,"Rock bass (Ambloptes rupestris), young","Oecetis",1,1
2465,"Rock bass (Ambloptes rupestris), young","Caenis",1,1
2466,"Rock bass (Ambloptes rupestris), young","Kellicottia longispina",1,1
2467,"Rock bass (Ambloptes rupestris), young","Leptophlebia",1,1
2468,"Rock bass (Ambloptes rupestris), young","Conochilus unicornis",1,1
2469,"Rock bass (Ambloptes rupestris), young","Hydroporus",1,1
2470,"Rock bass (Ambloptes rupestris), young","Hemiptera Gerris",1,1
2471,"Rock bass (Ambloptes rupestris), young","Harpacticoid copepodids",1,1
2472,"Rock bass (Ambloptes rupestris), young","Harpacticoid copepods",1,1
2473,"Rock bass (Ambloptes rupestris), young","Microcyclops rubellus",1,1
2474,"Rock bass (Ambloptes rupestris), young","Acanthocyclops",1,1
2475,"Rock bass (Ambloptes rupestris), young","Eucyclops serrulatus",1,1
2476,"Rock bass (Ambloptes rupestris), young","Macrocyclops albidus",1,1
2477,"Rock bass (Ambloptes rupestris), young","Stictochironomus",1,1
2478,"Largemouth bass (Micropterus salsmoides), adult","Amphipoda Crangonyx gracilis",1,1
2479,"Largemouth bass (Micropterus salsmoides), adult","Turbellaria Tricladida",1,1
2480,"Largemouth bass (Micropterus salsmoides), adult","Stenochironomus",1,1
2481,"Largemouth bass (Micropterus salsmoides), adult","Pseudochironomus",1,1
2482,"Largemouth bass (Micropterus salsmoides), adult","Annelida Oligochaete",1,1
2483,"Largemouth bass (Micropterus salsmoides), adult","Sphaeriidae",1,1
2484,"Largemouth bass (Micropterus salsmoides), adult","Campeloma decisum",1,1
2485,"Largemouth bass (Micropterus salsmoides), adult","Limnephilus",1,1
2486,"Largemouth bass (Micropterus salsmoides), adult","Mystacides",1,1
2487,"Largemouth bass (Micropterus salsmoides), adult","Oecetis",1,1
2488,"Largemouth bass (Micropterus salsmoides), adult","Caenis",1,1
2489,"Largemouth bass (Micropterus salsmoides), young","Kellicottia bostoniensis",1,1
2490,"Largemouth bass (Micropterus salsmoides), young","Black crappie (Pomoxis nigromaculatus), adult",1,1
2491,"Yellow perch (Perca flaverscens), adult","Kellicottia bostoniensis",1,1
2492,"Yellow perch (Perca flaverscens), adult","Black crappie (Pomoxis nigromaculatus), adult",1,1
2493,"Yellow perch (Perca flaverscens), young","Kellicottia bostoniensis",1,1
2494,"Yellow perch (Perca flaverscens), young","Black crappie (Pomoxis nigromaculatus), adult",1,1
